date,forecasted_value,lower_bound,upper_bound,service_name,metric
2026-07-24,74.08890406297562,68.32268375936957,79.72103061897455,Billing Engine,memory
2026-07-25,73.2815739301491,67.12215998934421,78.85336435561075,Billing Engine,memory
2026-07-26,73.29104456772583,67.61829262925139,78.88266891343318,Billing Engine,memory
2026-07-27,73.01510443432844,67.6449957445622,78.53623068286502,Billing Engine,memory
2026-07-28,73.39016308366004,67.55626134870508,78.92624554621483,Billing Engine,memory
2026-07-29,74.1011313170484,68.47950695505111,79.90448976732546,Billing Engine,memory
2026-07-30,74.01097688763403,68.68133826886186,79.69264975498997,Billing Engine,memory
2026-07-31,74.98915511783608,69.01595969373173,80.83756652890696,Billing Engine,memory
2026-08-01,74.11414645075197,68.2244631560034,80.36737785519439,Billing Engine,memory
2026-08-02,74.0408015143382,68.14431659313031,79.68825973991956,Billing Engine,memory
2026-08-03,73.66925741244214,68.56624245861708,79.37910058703034,Billing Engine,memory
2026-08-04,73.93863407674667,68.18999020203844,79.39237582576364,Billing Engine,memory
2026-08-05,74.5368300599164,69.1893354501924,80.43169837866111,Billing Engine,memory
2026-08-06,74.32998669287429,68.70786485322752,79.70041604329519,Billing Engine,memory
2026-08-07,75.19082272560742,69.43949852106311,80.78333134550009,Billing Engine,memory
2026-08-08,74.20107434186578,68.81792010979883,79.99636022712907,Billing Engine,memory
2026-08-09,74.01874402205742,68.14352072659442,79.44492223815128,Billing Engine,memory
2026-08-10,73.54692480356411,67.8756680364286,79.39201241819356,Billing Engine,memory
2026-08-11,73.72741146289165,68.0273037062027,79.74065104517834,Billing Engine,memory
2026-08-12,74.25042046617446,68.3853415924747,80.20299754013271,Billing Engine,memory
2026-08-13,73.98398978033852,68.61211176835867,79.71160242097275,Billing Engine,memory
2026-08-14,74.80226247363952,69.21654699701432,80.9101305339665,Billing Engine,memory
2026-08-15,73.78789039292147,67.94061302174687,79.2926533108403,Billing Engine,memory
2026-08-16,73.59926233679828,68.02085697855807,78.86421332192772,Billing Engine,memory
2026-08-17,73.13932374099963,67.2190431605078,78.92468004435652,Billing Engine,memory
2026-08-18,73.34919937809676,67.49253152276924,79.04738142362089,Billing Engine,memory
2026-08-19,73.91794040995481,68.39872318787556,79.00438212697446,Billing Engine,memory
2026-08-20,73.71196590945276,67.63393955547336,79.2069304836281,Billing Engine,memory
2026-08-21,74.60340136880917,68.82810106185224,79.65887513055858,Billing Engine,memory
2026-08-22,73.67254868012765,68.18394451666167,79.37089441206705,Billing Engine,memory
2026-08-23,73.57518987250923,67.9320207533205,79.07131298953854,Billing Engine,memory
2026-08-24,73.2114892203049,67.987553244989,78.60525573275339,Billing Engine,memory
2026-08-25,73.51970263148003,67.94677649116785,79.24069995686783,Billing Engine,memory
2026-08-26,74.18601294941129,68.42605968671658,79.9125073863957,Billing Engine,memory
2026-08-27,74.07405855165928,68.44211999903082,80.01093550764338,Billing Engine,memory
2026-08-28,75.05335508557623,69.84499491235366,80.75483837517453,Billing Engine,memory
2026-08-29,74.20184228678933,68.65437258916452,79.86235284646374,Billing Engine,memory
2026-08-30,74.17325584034606,68.31552680748307,79.89116047167555,Billing Engine,memory
2026-08-31,73.86608686045274,68.04445939138829,79.72314836944982,Billing Engine,memory
2026-09-01,74.21733620646431,68.67002333132844,80.12320464716805,Billing Engine,memory
2026-09-02,74.91238097558752,69.21696924648253,80.79700249739088,Billing Engine,memory
2026-09-03,74.8145196992114,69.00699917936089,80.73636301655108,Billing Engine,memory
2026-09-04,75.7933956880389,69.8967037400599,81.58887891731763,Billing Engine,memory
2026-09-05,74.9275305490041,69.33991118410617,80.78327753935142,Billing Engine,memory
2026-09-06,74.87166837885005,69.51464531569898,80.5430449645037,Billing Engine,memory
2026-09-07,74.52569420473552,68.99698587556753,80.2794921091523,Billing Engine,memory
2026-09-08,74.82833530109329,69.5400424176775,80.52098309921682,Billing Engine,memory
2026-09-09,75.46696450625102,69.56036481451746,80.92990650884583,Billing Engine,memory
2026-09-10,75.30707416408693,69.57728220939836,81.10378980010506,Billing Engine,memory
2026-09-11,76.22062248239719,70.76925909044098,82.03044641012374,Billing Engine,memory
2026-09-12,75.28848685200379,69.88746568722908,80.9926278086288,Billing Engine,memory
2026-06-15,35.10505003329593,29.387293557269846,40.324309197877916,Lab Results API,memory
2026-06-16,34.07501711184964,28.299159472758983,40.07262622168147,Lab Results API,memory
2026-06-17,34.19889888391148,28.439134549694604,40.09661959678159,Lab Results API,memory
2026-06-18,33.75214758441698,28.096866367730122,39.272975430657695,Lab Results API,memory
2026-06-19,34.05244293703755,28.234731218188927,39.840681462132764,Lab Results API,memory
2026-06-20,33.88871861970727,28.155666571215278,39.56446976045379,Lab Results API,memory
2026-06-21,32.98793451921044,27.268092050629562,38.29568692725052,Lab Results API,memory
2026-06-22,34.37842074631278,28.89163679302986,40.20463512051385,Lab Results API,memory
2026-06-23,33.39297166001473,27.749617165764143,39.32345223940142,Lab Results API,memory
2026-06-24,33.568484365557104,27.49605562907065,39.38955839168897,Lab Results API,memory
2026-06-25,33.17937935261956,27.308398602136524,39.06956178537622,Lab Results API,memory
2026-06-26,33.54224755057261,27.971577426042895,39.094740144947565,Lab Results API,memory
2026-06-27,33.444904926880334,27.68419162866432,39.255035070947066,Lab Results API,memory
2026-06-28,32.61319178168352,27.0511633961174,38.40474952389357,Lab Results API,memory
2026-06-29,34.07434198674789,28.4099104243104,40.0132867222599,Lab Results API,memory
2026-06-30,33.16009978619061,27.248568671563966,38.54241706750992,Lab Results API,memory
2026-07-01,33.4063781009931,27.256837747539503,39.20119198242113,Lab Results API,memory
2026-07-02,33.0866956024391,27.613310909564937,38.67135037701422,Lab Results API,memory
2026-07-03,33.516836559536515,28.02295595436505,39.00574213035619,Lab Results API,memory
2026-07-04,33.483914447973255,27.980548151848595,39.409193192414115,Lab Results API,memory
2026-07-05,32.713176467693216,27.20654224029307,38.66971996043545,Lab Results API,memory
2026-07-06,34.23137433868025,28.727090322619574,39.67617198843515,Lab Results API,memory
2026-07-07,33.369879232149955,27.947858067783088,39.48435727938814,Lab Results API,memory
2026-07-08,33.664335124094045,27.522340803419024,39.546221739032795,Lab Results API,memory
2026-07-09,33.38808827044939,27.700660501826345,39.09746744159492,Lab Results API,memory
2026-07-10,33.856837313529375,27.781970369384258,39.489529105076734,Lab Results API,memory
2026-07-11,33.85768556135107,28.596931951372643,39.64213269598155,Lab Results API,memory
2026-07-12,33.11593316913091,27.256482372554906,39.01743068839139,Lab Results API,memory
2026-07-13,34.65843517993078,28.932052409117127,39.93321698913555,Lab Results API,memory
2026-07-14,33.816703852896794,28.313192151925936,39.70202908064796,Lab Results API,memory
2026-07-15,34.1265500998241,28.16712174132657,39.86415634472681,Lab Results API,memory
2026-07-16,33.861502206858745,28.203892453459773,39.3952915742257,Lab Results API,memory
2026-07-17,34.337446755470104,28.46770354434706,39.98310103674172,Lab Results API,memory
2026-07-18,34.34167360231703,28.725021990428466,40.11966138536628,Lab Results API,memory
2026-07-19,33.599662868144506,28.015811436400853,39.3983443621682,Lab Results API,memory
2026-07-20,35.138440010641126,29.046112311092717,40.768869275426724,Lab Results API,memory
2026-07-21,34.28967742117513,28.742562278462064,39.891323576692805,Lab Results API,memory
2026-07-22,34.58933727340625,29.09769619457346,40.203751256332026,Lab Results API,memory
2026-07-23,34.31109360854501,28.280888875305262,40.09446306729346,Lab Results API,memory
2026-07-24,34.770978288991714,28.821727962468778,40.50296057641975,Lab Results API,memory
2026-07-25,34.75643231976174,29.18291066533404,40.28965626924526,Lab Results API,memory
2026-07-26,33.993100064857494,28.235993763105984,39.68793807825031,Lab Results API,memory
2026-07-27,35.5081919654422,29.5526776580112,41.10964925207575,Lab Results API,memory
2026-07-28,34.633593705842806,28.63356229860768,40.273729466268826,Lab Results API,memory
2026-07-29,34.905516055932516,29.365904638855714,40.73015942594517,Lab Results API,memory
2026-07-30,34.597922890374925,28.53831890861958,40.41594433908832,Lab Results API,memory
2026-07-31,35.02718156735375,29.08673820287934,40.867926398293754,Lab Results API,memory
2026-08-01,34.98111677144072,29.467302141960566,40.88847598962636,Lab Results API,memory
2026-08-02,34.18580502447596,28.67966864623547,40.163629156039136,Lab Results API,memory
2026-08-03,35.668935234056455,29.98062723765149,41.62135001551482,Lab Results API,memory
2026-08-04,34.76291308642812,29.057558025327577,40.793357457536544,Lab Results API,memory
2026-08-05,35.004503478977135,29.347083348020682,40.55942883421078,Lab Results API,memory
2026-08-06,34.668248570015635,28.868907143244186,40.25118675022978,Lab Results API,memory
2026-08-07,35.07110581669747,29.41241254355464,41.28639046628996,Lab Results API,memory
2026-08-08,35.00148740104526,29.572084277933364,40.564026600253285,Lab Results API,memory
2026-08-09,34.186038643286444,28.713069427052574,39.637800347619134,Lab Results API,memory
2026-08-10,35.65298125546642,29.91852850828004,40.95454241939894,Lab Results API,memory
2026-08-11,34.73519979913936,28.876905300755155,40.64037411310865,Lab Results API,memory
2026-08-12,34.96986615498318,28.970361559003745,40.832422364084124,Lab Results API,memory
2026-08-13,34.631840230040304,29.104860281432003,40.14092637763797,Lab Results API,memory
2026-08-14,35.03829193480594,29.420770539179355,41.0631124539958,Lab Results API,memory
2026-08-15,34.977726481781964,29.125720727299242,40.875008776909155,Lab Results API,memory
2026-08-16,34.17675122323493,28.507155112527567,39.84445258933452,Lab Results API,memory
2026-08-17,35.663410443629864,30.423990567096364,41.77130688436452,Lab Results API,memory
2026-08-18,34.7702669554446,28.844752645941377,40.30811780656987,Lab Results API,memory
2026-08-19,35.034025693882825,29.379224701150864,40.684619178979034,Lab Results API,memory
2026-08-20,34.72893780975832,29.239996366679694,40.328326932143824,Lab Results API,memory
2026-08-21,35.171430438726745,29.34667692620506,40.86304743197064,Lab Results API,memory
2026-08-22,35.14914420739281,29.54965278086305,41.04037276345954,Lab Results API,memory
2026-08-23,34.38771655980736,28.701356144257947,39.91943576972652,Lab Results API,memory
2026-08-24,35.91413704266961,30.585855587330357,41.856315367787865,Lab Results API,memory
2026-08-25,35.059852980663315,29.340213815777997,41.14740532821763,Lab Results API,memory
2026-08-26,35.3604201890652,29.799664065049118,41.211302362772486,Lab Results API,memory
2026-08-27,35.08893655620671,28.571128311487584,41.06448944113477,Lab Results API,memory
2026-08-28,35.560702906041854,29.705331557980234,41.0140346208127,Lab Results API,memory
2026-08-29,35.562292352851514,29.790328158788114,40.88737052456044,Lab Results API,memory
2026-08-30,34.81836532681786,28.9770694062365,40.408067206396694,Lab Results API,memory
2026-08-31,36.355055473568605,30.56990092127353,41.96239833860931,Lab Results API,memory
2026-09-01,35.50310392194151,29.968734409301888,41.21267004309104,Lab Results API,memory
2026-09-02,35.797535656505886,30.315009773549985,41.26265403750903,Lab Results API,memory
2026-09-03,35.51111497225598,30.18326325907149,41.16542262786378,Lab Results API,memory
2026-09-04,35.95902364972715,30.16563181409545,42.00949258032418,Lab Results API,memory
2026-09-05,35.927942399703795,30.13261083462777,41.56466675595675,Lab Results API,memory
2026-09-06,35.14287222576635,30.004643224178547,41.26313700014905,Lab Results API,memory
2026-09-07,36.63052052914754,30.761109076198007,42.552295836097215,Lab Results API,memory
2026-09-08,35.72242923941318,30.045296888321026,41.13301249761575,Lab Results API,memory
2026-09-09,35.95463867507751,30.03872772610836,41.63075985715623,Lab Results API,memory
2026-09-10,35.60112426339575,30.123397667933194,41.23413715539874,Lab Results API,memory
2026-09-11,35.97845009392686,30.40033861438826,41.63678384663706,Lab Results API,memory
2026-09-12,35.87482037053586,30.201126272730956,40.97510090837488,Lab Results API,memory
2026-06-15,35.64216187556883,30.10825749659061,40.9602331255906,Notification Service,memory
2026-06-16,34.97399346760163,29.93900039768753,40.541204965203384,Notification Service,memory
2026-06-17,35.26705141269703,29.828514034948878,40.7776013532854,Notification Service,memory
2026-06-18,35.76050029012724,29.98621953252034,41.50597054031304,Notification Service,memory
2026-06-19,35.44170289487239,30.40546905025877,40.72366064412304,Notification Service,memory
2026-06-20,34.10441160342433,28.634503191117037,39.82209484117463,Notification Service,memory
2026-06-21,34.32725289369052,29.095705674185595,39.62697609052922,Notification Service,memory
2026-06-22,34.40874425823157,28.876146609115462,39.81036562344002,Notification Service,memory
2026-06-23,33.85440125548874,28.189323149806597,39.6330844248241,Notification Service,memory
2026-06-24,34.28117461795075,28.5969533733091,39.968317910750564,Notification Service,memory
2026-06-25,34.92518739909343,29.513809740769965,40.501213533309404,Notification Service,memory
2026-06-26,34.77047607663842,29.281713690762604,39.904392818283746,Notification Service,memory
2026-06-27,33.607267636823046,28.07611266089382,39.05170049854472,Notification Service,memory
2026-06-28,34.01055232742925,28.450978527850392,39.286000942189155,Notification Service,memory
2026-06-29,34.275188937405645,28.811424483870905,39.92972697790092,Notification Service,memory
2026-06-30,33.9030980175058,28.652527502328564,39.32256354137918,Notification Service,memory
2026-07-01,34.50778074592593,28.94700081627204,40.13988041037454,Notification Service,memory
2026-07-02,35.32213138086875,29.876323779965894,40.69767398040632,Notification Service,memory
2026-07-03,35.327245406608576,30.10544071541578,40.95070690352739,Notification Service,memory
2026-07-04,34.310753862081874,28.7559193991132,39.620575641489054,Notification Service,memory
2026-07-05,34.84544231702397,29.514428938282432,40.16032945390161,Notification Service,memory
2026-07-06,35.224390471843904,29.929814591567254,40.39104604926386,Notification Service,memory
2026-07-07,34.948187272659084,29.363775960185826,40.390354720704885,Notification Service,memory
2026-07-08,35.629459088205074,30.160705858832635,41.04887250269801,Notification Service,memory
2026-07-09,36.500679095130266,31.192801057440846,41.783679049723396,Notification Service,memory
2026-07-10,36.5429605306063,30.891286966495542,42.18275610702657,Notification Service,memory
2026-07-11,35.54436517694018,30.598622259666083,41.07666517356567,Notification Service,memory
2026-07-12,36.07848670926761,30.856164168382897,41.80622246212159,Notification Service,memory
2026-07-13,36.4395462974837,31.11726068994119,41.86428503992455,Notification Service,memory
2026-07-14,36.12955697010717,30.57820363208444,41.53572584843489,Notification Service,memory
2026-07-15,36.76279605134888,31.301322605700573,42.13674654047475,Notification Service,memory
2026-07-16,37.57355567451148,32.39384156067385,42.793982786712974,Notification Service,memory
2026-07-17,37.544875921104214,32.061623280742076,42.839993183905314,Notification Service,memory
2026-07-18,36.46679381681587,31.072816199081206,42.08870989928751,Notification Service,memory
2026-07-19,36.914869601629064,31.34725031242018,42.37560999973066,Notification Service,memory
2026-07-20,37.185229318259616,31.79641698237427,42.798216660997525,Notification Service,memory
2026-07-21,36.781681699125855,31.0544574371125,42.03512535053054,Notification Service,memory
2026-07-22,37.32014991328751,32.10664658342283,43.09423709071863,Notification Service,memory
2026-07-23,38.03638917091172,32.73104164532503,43.29685674567696,Notification Service,memory
2026-07-24,37.914695447799076,32.633068041264735,43.64384039953528,Notification Service,memory
2026-07-25,36.74613897691543,30.990694905399614,42.00188246287916,Notification Service,memory
2026-07-26,37.10708403598395,31.627779306055416,42.913412149644614,Notification Service,memory
2026-07-27,37.29423388611107,31.424663955615024,42.55338532670606,Notification Service,memory
2026-07-28,36.81175836365357,31.24262362284032,43.02906637649698,Notification Service,memory
2026-07-29,37.27574394143625,32.00689412440518,42.67260773510785,Notification Service,memory
2026-07-30,37.921936273428294,32.17887004038802,43.050571991137,Notification Service,memory
2026-07-31,37.73447930053303,32.37503701088318,43.46113538973586,Notification Service,memory
2026-08-01,36.504183220356296,31.03661655945241,41.90192475286425,Notification Service,memory
2026-08-02,36.80708139389581,31.409884826503596,42.3383618467491,Notification Service,memory
2026-08-03,36.93951352581375,31.818125346812423,42.49424121958985,Notification Service,memory
2026-08-04,36.405291091429184,30.92155856283541,41.67983694505715,Notification Service,memory
2026-08-05,36.820183337855276,31.50746837980758,42.10274017958477,Notification Service,memory
2026-08-06,37.419692474537285,32.179703558760465,42.72647091366238,Notification Service,memory
2026-08-07,37.187820867622904,31.67566949086568,42.78083267079751,Notification Service,memory
2026-08-08,35.91536145502977,30.894412327706217,41.34091080503916,Notification Service,memory
2026-08-09,36.178470581004035,30.388116518279972,41.808652632159244,Notification Service,memory
2026-08-10,36.2737599531523,31.297051156473312,41.887974878179016,Notification Service,memory
2026-08-11,35.70546332146388,29.784000182549597,40.705529500987424,Notification Service,memory
2026-08-12,36.08991610504166,31.185569164244956,41.845732875875875,Notification Service,memory
2026-08-13,36.663316754373845,31.18305102748242,41.72062967037726,Notification Service,memory
2026-08-14,36.410473104366254,30.737398198780436,41.73494110824652,Notification Service,memory
2026-08-15,35.12306562880127,30.033378156851736,40.48528981236846,Notification Service,memory
2026-08-16,35.37818771877201,30.134781797068413,41.099791362178095,Notification Service,memory
2026-08-17,35.4734008111557,29.93346665129459,40.76013103119938,Notification Service,memory
2026-08-18,34.913861251889436,29.360984187037747,40.109432381949404,Notification Service,memory
2026-08-19,35.316758525045074,29.311244640759785,40.8908515378177,Notification Service,memory
2026-08-20,35.91903511437375,30.383901780184267,41.615641672310865,Notification Service,memory
2026-08-21,35.706092756525216,29.642331328864245,40.988924984987506,Notification Service,memory
2026-08-22,34.47001847584572,28.963025256878115,39.59633171661567,Notification Service,memory
2026-08-23,34.78809192934274,29.38687475676564,40.30671423082297,Notification Service,memory
2026-08-24,34.95781317329827,29.45193929220576,40.444688650068414,Notification Service,memory
2026-08-25,34.48400885890767,29.380739261345916,39.93973944393794,Notification Service,memory
2026-08-26,34.9832574089384,29.680440773243316,40.631509701770106,Notification Service,memory
2026-08-27,35.69160413030736,30.253666816368177,41.22282687577559,Notification Service,memory
2026-08-28,35.593271452351225,30.413827658246596,41.057006947186,Notification Service,memory
2026-08-29,34.478897837300806,28.693536629744298,39.548550492609515,Notification Service,memory
2026-08-30,34.924066766193214,29.603527463838393,40.72027007264745,Notification Service,memory
2026-08-31,35.22436450537349,29.614468975567767,40.333022361427346,Notification Service,memory
2026-09-01,34.882523983301894,29.667621189300753,40.17847159751865,Notification Service,memory
2026-09-02,35.512894399105036,29.625835433121154,40.9553749924404,Notification Service,memory
2026-09-03,36.34920636049739,30.797246332186244,41.862258787607246,Notification Service,memory
2026-09-04,36.37333639054235,30.835809288173795,41.535343963584396,Notification Service,memory
2026-09-05,35.37360284607175,30.004904969683384,40.7158125337677,Notification Service,memory
2026-09-06,35.92335303874172,30.635510363462892,41.23094746636249,Notification Service,memory
2026-09-07,36.3160785914815,31.023781462611893,41.21623833050981,Notification Service,memory
2026-09-08,36.05261467799184,30.834866499509236,41.791581197255404,Notification Service,memory
2026-09-09,36.745661126355,31.356221256924055,42.29764955852814,Notification Service,memory
2026-09-10,37.62759363577544,32.48954301392799,42.9880638742715,Notification Service,memory
2026-09-11,37.67926753693374,31.73197406732256,43.17316672638403,Notification Service,memory
2026-09-12,36.68834491316264,31.16835533680462,42.11059664999255,Notification Service,memory
2026-06-15,63.41122090550843,57.13944612317808,69.06252183575234,Authentication Service,memory
2026-06-16,65.5438718616228,59.5678394264115,71.5881706118032,Authentication Service,memory
2026-06-17,64.7117761900184,58.40767132140367,70.5161905976222,Authentication Service,memory
2026-06-18,67.09186357788577,61.15036042997933,72.63952858332631,Authentication Service,memory
2026-06-19,65.77841589642749,60.20124864245367,71.40037420197514,Authentication Service,memory
2026-06-20,66.65015184897484,60.701880430179855,72.77698553395696,Authentication Service,memory
2026-06-21,65.14671473179347,59.18614400827847,71.08029817197377,Authentication Service,memory
2026-06-22,65.7831927473388,59.93483906582348,71.81144462009287,Authentication Service,memory
2026-06-23,67.91213800327235,62.00230695204374,73.79333649602785,Authentication Service,memory
2026-06-24,67.04616603980975,61.23675470408508,72.93839378017557,Authentication Service,memory
2026-06-25,69.36133039657284,63.53460430140627,75.62264473113434,Authentication Service,memory
2026-06-26,67.95173116120876,62.264931730556235,74.05773460138998,Authentication Service,memory
2026-06-27,68.69663107506345,63.232930662406055,74.75976725253052,Authentication Service,memory
2026-06-28,67.03695568334544,61.152600192159525,72.71326101227919,Authentication Service,memory
2026-06-29,67.48980616845392,61.57835722606106,73.5559638260322,Authentication Service,memory
2026-06-30,69.41045075519314,63.10894108305374,75.49010457531244,Authentication Service,memory
2026-07-01,68.31487685849666,62.179021092516386,74.23568001283996,Authentication Service,memory
2026-07-02,70.383099383851,64.66382212020198,75.97222204775979,Authentication Service,memory
2026-07-03,68.71368557553116,62.74525979277371,74.64835648229398,Authentication Service,memory
2026-07-04,69.19077196028066,62.96938859892723,74.69030058982439,Authentication Service,memory
2026-07-05,67.26045231634583,61.00355738421521,73.14061314766603,Authentication Service,memory
2026-07-06,67.44516815566755,61.49191529879677,73.47196595012794,Authentication Service,memory
2026-07-07,69.10557078733578,63.58859268687581,74.78124066545374,Authentication Service,memory
2026-07-08,67.76294055621692,61.77938574659231,73.65301510645418,Authentication Service,memory
2026-07-09,69.60236224003172,64.1570619186452,75.78842800720462,Authentication Service,memory
2026-07-10,67.72712062228204,62.11035206121004,73.32490202823904,Authentication Service,memory
2026-07-11,68.02559535888246,62.49780355826666,73.37968835845797,Authentication Service,memory
2026-07-12,65.94753748425771,60.000215112028144,71.67530097323743,Authentication Service,memory
2026-07-13,66.01836220801576,60.23294233599311,71.7575562179466,Authentication Service,memory
2026-07-14,67.6009298890336,61.822629330607136,73.07107829820961,Authentication Service,memory
2026-07-15,66.21790317203747,60.24244494089326,72.18088835433048,Authentication Service,memory
2026-07-16,68.0548811615781,61.62087549005523,73.65446541854435,Authentication Service,memory
2026-07-17,66.21477598557027,59.754752145551954,71.99666379144998,Authentication Service,memory
2026-07-18,66.58471160047085,60.890817787693315,72.64738243302169,Authentication Service,memory
2026-07-19,64.61232729270664,58.45498747243072,70.47830802958545,Authentication Service,memory
2026-07-20,64.82012000123348,58.43840043116718,70.25726519607556,Authentication Service,memory
2026-07-21,66.56729619761238,60.52806940409918,72.31792066863561,Authentication Service,memory
2026-07-22,65.37221956016938,59.25505802914869,71.59290895525132,Authentication Service,memory
2026-07-23,67.4156530155783,61.52242174033405,73.34427867698194,Authentication Service,memory
2026-07-24,65.79525770564172,60.43853125137957,71.82023061229603,Authentication Service,memory
2026-07-25,66.3926255187273,60.724215065950524,72.2300284132634,Authentication Service,memory
2026-07-26,64.64972409663073,58.75320998890258,70.47109164414942,Authentication Service,memory
2026-07-27,65.08338466384492,58.835913394730476,70.77270846938157,Authentication Service,memory
2026-07-28,67.04729950692308,61.02755732711759,72.94709020184314,Authentication Service,memory
2026-07-29,66.05461141043784,59.86746580125294,72.0585577871725,Authentication Service,memory
2026-07-30,68.2812897799109,62.68763112473939,74.50777729015702,Authentication Service,memory
2026-07-31,66.82075236157118,60.9922664521867,72.87820239045334,Authentication Service,memory
2026-08-01,67.55100584856729,61.39239166067066,73.56525441360343,Authentication Service,memory
2026-08-02,65.91118132647213,60.18224616409737,72.03562613964979,Authentication Service,memory
2026-08-03,66.41609242386203,60.647297290303435,72.47140977435679,Authentication Service,memory
2026-08-04,68.41828106158223,62.82513448058767,74.31742411569279,Authentication Service,memory
2026-08-05,67.43063177646155,61.39046345562963,73.55045096279368,Authentication Service,memory
2026-08-06,69.62974866117781,63.862778551975225,75.80446747168145,Authentication Service,memory
2026-08-07,68.11055380483732,62.3583985457428,74.10180161156143,Authentication Service,memory
2026-08-08,68.75338116421825,62.741753068147496,74.8663912709344,Authentication Service,memory
2026-08-09,67.0004431083414,61.37113244161991,72.9456578224185,Authentication Service,memory
2026-08-10,67.37029940667752,61.916508376904474,73.30839282878748,Authentication Service,memory
2026-08-11,69.21979602221526,62.82635068401826,74.8215840870526,Authentication Service,memory
2026-08-12,68.06655764689276,62.18897342253646,74.08899114750275,Authentication Service,memory
2026-08-13,70.09223139620669,63.71386433409774,76.03321027518915,Authentication Service,memory
2026-08-14,68.39694424075918,62.52152208420006,74.32051868571861,Authentication Service,memory
2026-08-15,68.86625201385802,63.10710351304782,75.1876228115388,Authentication Service,memory
2026-08-16,66.94746125323431,61.09912747469846,72.47829352100172,Authentication Service,memory
2026-08-17,67.16395765638786,61.147153723773144,72.70283306590002,Authentication Service,memory
2026-08-18,68.87701240133133,62.980111600171384,75.01289566459398,Authentication Service,memory
2026-08-19,67.60815393291902,61.98957390365673,73.46300462799698,Authentication Service,memory
2026-08-20,69.54230596345009,63.595641919764965,75.16190755338205,Authentication Service,memory
2026-08-21,67.78215717268984,61.55380969915385,73.49285971216413,Authentication Service,memory
2026-08-22,68.21504284759756,61.924190788075435,74.07064571311615,Authentication Service,memory
2026-08-23,66.28922154735135,60.75343258063215,72.66196952310911,Authentication Service,memory
2026-08-24,66.52818177564211,60.288021200555065,72.7709024508375,Authentication Service,memory
2026-08-25,68.29245045595249,62.9503024942828,74.2885766118783,Authentication Service,memory
2026-08-26,67.1019906805764,61.403446644394386,72.78057727727906,Authentication Service,memory
2026-08-27,69.13938868266538,63.40537569427952,75.01913791664461,Authentication Service,memory
2026-08-28,67.50429407125037,61.670468220937295,73.24419749985277,Authentication Service,memory
2026-08-29,68.08039151881097,61.54100613909991,73.86443662298976,Authentication Service,memory
2026-08-30,66.31178438999613,59.96068085616906,72.24490557405967,Authentication Service,memory
2026-08-31,66.71742222385274,60.9476432067495,72.423488515077,Authentication Service,memory
2026-09-01,68.65304041065875,63.129361602097376,74.88399884413262,Authentication Service,memory
2026-09-02,67.63369579217036,61.528417762085134,73.84404793547849,Authentication Service,memory
2026-09-03,69.83709421286831,64.18558956614639,75.4090342525576,Authentication Service,memory
2026-09-04,68.35817007047939,62.61253381025112,73.9565841576494,Authentication Service,memory
2026-09-05,69.07619210841379,63.51833231715106,75.32944303536398,Authentication Service,memory
2026-09-06,67.43127214758728,61.62774413610334,72.91429961333667,Authentication Service,memory
2026-09-07,67.93890514251525,62.20146730736134,73.43887911724748,Authentication Service,memory
2026-09-08,69.952005738357,64.0791630205302,76.04805155548192,Authentication Service,memory
2026-09-09,68.98352234628665,63.15834444781032,75.27084427540562,Authentication Service,memory
2026-09-10,71.2098225817919,65.30530036752859,76.84582109505304,Authentication Service,memory
2026-09-11,69.72530852190854,63.87674555531294,75.38558070231124,Authentication Service,memory
2026-09-12,70.40953506580854,64.2553856611247,76.19202720722193,Authentication Service,memory
2026-06-15,40.87413104010533,38.007794035501306,43.71341587472539,Patient Portal,storage
2026-06-16,40.26229930444664,37.457597571826724,42.965576866805186,Patient Portal,storage
2026-06-17,40.13033926093177,37.282753135358995,42.9073526236144,Patient Portal,storage
2026-06-18,40.47735261322578,37.70447101104723,43.17027167738154,Patient Portal,storage
2026-06-19,40.5957263878407,37.74486837267909,43.56726825356391,Patient Portal,storage
2026-06-20,40.44002473043803,37.7918713371065,43.09127207673261,Patient Portal,storage
2026-06-21,41.01908985403322,38.338094506346636,43.66632386841065,Patient Portal,storage
2026-06-22,40.760863307969906,38.05666793759279,43.466895650628956,Patient Portal,storage
2026-06-23,40.22815111227854,37.467710211338364,43.05980591426453,Patient Portal,storage
2026-06-24,40.18206575384452,37.16988663041554,42.838616428053925,Patient Portal,storage
2026-06-25,40.61954369085672,37.86195573837899,43.49219697918463,Patient Portal,storage
2026-06-26,40.8306601439074,38.14332196614499,43.76838613872289,Patient Portal,storage
2026-06-27,40.76758723476392,38.000916785545044,43.600191142929056,Patient Portal,storage
2026-06-28,41.43676341634119,38.4389044413605,44.16490619508496,Patient Portal,storage
2026-06-29,41.263783364883416,38.415216775784494,44.1217155187004,Patient Portal,storage
2026-06-30,40.80922988608224,37.98343471792187,43.418838322518816,Patient Portal,storage
2026-07-01,40.832178901704566,38.325615156152416,43.68770891430236,Patient Portal,storage
2026-07-02,41.32777435218927,38.46237121137432,44.0167348371508,Patient Portal,storage
2026-07-03,41.58459315372596,38.679636113889686,44.28375241946058,Patient Portal,storage
2026-07-04,41.55364484907978,38.74311596801426,44.30025767339159,Patient Portal,storage
2026-07-05,42.24057273244819,39.410102196572886,45.01178052523765,Patient Portal,storage
2026-07-06,42.070564747449275,39.35115329162131,44.79623405796727,Patient Portal,storage
