availability_id,service_id,date,uptime_pct,total_minutes,downtime_minutes,sla_breached,service_name,service_tier,sla_uptime_target_pct,month_year
1575,SRV-007,2025-12-28,100.0,1440,0,False,Notification Service,low,99.0,2025-12
1576,SRV-008,2025-12-28,100.0,1440,0,False,Authentication Service,critical,99.9,2025-12
1577,SRV-001,2025-12-29,100.0,1440,0,False,Patient Portal,standard,99.5,2025-12
1578,SRV-002,2025-12-29,91.667,1440,120,True,Claims Processing,critical,99.9,2025-12
1579,SRV-003,2025-12-29,100.0,1440,0,False,EHR,critical,99.9,2025-12
1580,SRV-004,2025-12-29,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-12
1581,SRV-005,2025-12-29,100.0,1440,0,False,Billing Engine,critical,99.9,2025-12
1582,SRV-006,2025-12-29,100.0,1440,0,False,Lab Results API,standard,99.5,2025-12
1583,SRV-007,2025-12-29,100.0,1440,0,False,Notification Service,low,99.0,2025-12
1584,SRV-008,2025-12-29,95.972,1440,58,True,Authentication Service,critical,99.9,2025-12
1585,SRV-001,2025-12-30,100.0,1440,0,False,Patient Portal,standard,99.5,2025-12
1586,SRV-002,2025-12-30,98.056,1440,28,True,Claims Processing,critical,99.9,2025-12
1587,SRV-003,2025-12-30,100.0,1440,0,False,EHR,critical,99.9,2025-12
1588,SRV-004,2025-12-30,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-12
1589,SRV-005,2025-12-30,100.0,1440,0,False,Billing Engine,critical,99.9,2025-12
1590,SRV-006,2025-12-30,100.0,1440,0,False,Lab Results API,standard,99.5,2025-12
1591,SRV-007,2025-12-30,100.0,1440,0,False,Notification Service,low,99.0,2025-12
1592,SRV-008,2025-12-30,100.0,1440,0,False,Authentication Service,critical,99.9,2025-12
1593,SRV-001,2025-12-31,100.0,1440,0,False,Patient Portal,standard,99.5,2025-12
1594,SRV-002,2025-12-31,100.0,1440,0,False,Claims Processing,critical,99.9,2025-12
1595,SRV-003,2025-12-31,100.0,1440,0,False,EHR,critical,99.9,2025-12
1596,SRV-004,2025-12-31,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-12
1597,SRV-005,2025-12-31,92.014,1440,115,True,Billing Engine,critical,99.9,2025-12
1598,SRV-006,2025-12-31,100.0,1440,0,False,Lab Results API,standard,99.5,2025-12
1599,SRV-007,2025-12-31,100.0,1440,0,False,Notification Service,low,99.0,2025-12
1600,SRV-008,2025-12-31,100.0,1440,0,False,Authentication Service,critical,99.9,2025-12
1601,SRV-001,2026-01-01,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1602,SRV-002,2026-01-01,94.375,1440,81,True,Claims Processing,critical,99.9,2026-01
1603,SRV-003,2026-01-01,100.0,1440,0,False,EHR,critical,99.9,2026-01
1604,SRV-004,2026-01-01,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1605,SRV-005,2026-01-01,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1606,SRV-006,2026-01-01,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1607,SRV-007,2026-01-01,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1608,SRV-008,2026-01-01,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1609,SRV-001,2026-01-02,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1610,SRV-002,2026-01-02,84.306,1440,226,True,Claims Processing,critical,99.9,2026-01
1611,SRV-003,2026-01-02,100.0,1440,0,False,EHR,critical,99.9,2026-01
1612,SRV-004,2026-01-02,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1613,SRV-005,2026-01-02,96.111,1440,56,True,Billing Engine,critical,99.9,2026-01
1614,SRV-006,2026-01-02,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1615,SRV-007,2026-01-02,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1616,SRV-008,2026-01-02,97.153,1440,41,True,Authentication Service,critical,99.9,2026-01
1617,SRV-001,2026-01-03,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1618,SRV-002,2026-01-03,96.875,1440,45,True,Claims Processing,critical,99.9,2026-01
1619,SRV-003,2026-01-03,100.0,1440,0,False,EHR,critical,99.9,2026-01
1620,SRV-004,2026-01-03,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1621,SRV-005,2026-01-03,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1622,SRV-006,2026-01-03,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1623,SRV-007,2026-01-03,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1624,SRV-008,2026-01-03,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1625,SRV-001,2026-01-04,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1626,SRV-002,2026-01-04,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1627,SRV-003,2026-01-04,100.0,1440,0,False,EHR,critical,99.9,2026-01
1628,SRV-004,2026-01-04,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1629,SRV-005,2026-01-04,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1630,SRV-006,2026-01-04,96.458,1440,51,True,Lab Results API,standard,99.5,2026-01
1631,SRV-007,2026-01-04,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1632,SRV-008,2026-01-04,97.986,1440,29,True,Authentication Service,critical,99.9,2026-01
1633,SRV-001,2026-01-05,96.458,1440,51,True,Patient Portal,standard,99.5,2026-01
1634,SRV-002,2026-01-05,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1635,SRV-003,2026-01-05,100.0,1440,0,False,EHR,critical,99.9,2026-01
1636,SRV-004,2026-01-05,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1637,SRV-005,2026-01-05,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1638,SRV-006,2026-01-05,97.778,1440,32,True,Lab Results API,standard,99.5,2026-01
1639,SRV-007,2026-01-05,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1640,SRV-008,2026-01-05,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1641,SRV-001,2026-01-06,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1642,SRV-002,2026-01-06,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1643,SRV-003,2026-01-06,100.0,1440,0,False,EHR,critical,99.9,2026-01
1644,SRV-004,2026-01-06,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1645,SRV-005,2026-01-06,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1646,SRV-006,2026-01-06,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1647,SRV-007,2026-01-06,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1648,SRV-008,2026-01-06,96.25,1440,54,True,Authentication Service,critical,99.9,2026-01
1649,SRV-001,2026-01-07,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1650,SRV-002,2026-01-07,95.278,1440,68,True,Claims Processing,critical,99.9,2026-01
1651,SRV-003,2026-01-07,93.542,1440,93,True,EHR,critical,99.9,2026-01
1652,SRV-004,2026-01-07,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1653,SRV-005,2026-01-07,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1654,SRV-006,2026-01-07,99.306,1440,10,True,Lab Results API,standard,99.5,2026-01
1655,SRV-007,2026-01-07,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1656,SRV-008,2026-01-07,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1657,SRV-001,2026-01-08,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1658,SRV-002,2026-01-08,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1659,SRV-003,2026-01-08,100.0,1440,0,False,EHR,critical,99.9,2026-01
1660,SRV-004,2026-01-08,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1661,SRV-005,2026-01-08,93.611,1440,92,True,Billing Engine,critical,99.9,2026-01
1662,SRV-006,2026-01-08,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1663,SRV-007,2026-01-08,97.222,1440,40,True,Notification Service,low,99.0,2026-01
1664,SRV-008,2026-01-08,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1665,SRV-001,2026-01-09,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1666,SRV-002,2026-01-09,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1667,SRV-003,2026-01-09,71.875,1440,405,True,EHR,critical,99.9,2026-01
1668,SRV-004,2026-01-09,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1669,SRV-005,2026-01-09,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1670,SRV-006,2026-01-09,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1671,SRV-007,2026-01-09,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1672,SRV-008,2026-01-09,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1673,SRV-001,2026-01-10,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1674,SRV-002,2026-01-10,94.583,1440,78,True,Claims Processing,critical,99.9,2026-01
1675,SRV-003,2026-01-10,100.0,1440,0,False,EHR,critical,99.9,2026-01
1676,SRV-004,2026-01-10,93.472,1440,94,True,Appointment Scheduling,standard,99.5,2026-01
1677,SRV-005,2026-01-10,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1678,SRV-006,2026-01-10,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1679,SRV-007,2026-01-10,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1680,SRV-008,2026-01-10,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1681,SRV-001,2026-01-11,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1682,SRV-002,2026-01-11,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1683,SRV-003,2026-01-11,100.0,1440,0,False,EHR,critical,99.9,2026-01
1684,SRV-004,2026-01-11,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1685,SRV-005,2026-01-11,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1686,SRV-006,2026-01-11,93.403,1440,95,True,Lab Results API,standard,99.5,2026-01
1687,SRV-007,2026-01-11,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1688,SRV-008,2026-01-11,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1689,SRV-001,2026-01-12,85.208,1440,213,True,Patient Portal,standard,99.5,2026-01
1690,SRV-002,2026-01-12,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1691,SRV-003,2026-01-12,100.0,1440,0,False,EHR,critical,99.9,2026-01
1692,SRV-004,2026-01-12,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1693,SRV-005,2026-01-12,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1694,SRV-006,2026-01-12,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1695,SRV-007,2026-01-12,91.458,1440,123,True,Notification Service,low,99.0,2026-01
1696,SRV-008,2026-01-12,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1697,SRV-001,2026-01-13,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1698,SRV-002,2026-01-13,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1699,SRV-003,2026-01-13,100.0,1440,0,False,EHR,critical,99.9,2026-01
1700,SRV-004,2026-01-13,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1701,SRV-005,2026-01-13,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1702,SRV-006,2026-01-13,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1703,SRV-007,2026-01-13,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1704,SRV-008,2026-01-13,67.222,1440,472,True,Authentication Service,critical,99.9,2026-01
1705,SRV-001,2026-01-14,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1706,SRV-002,2026-01-14,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1707,SRV-003,2026-01-14,100.0,1440,0,False,EHR,critical,99.9,2026-01
1708,SRV-004,2026-01-14,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1709,SRV-005,2026-01-14,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1710,SRV-006,2026-01-14,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1711,SRV-007,2026-01-14,98.264,1440,25,True,Notification Service,low,99.0,2026-01
1712,SRV-008,2026-01-14,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1713,SRV-001,2026-01-15,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1714,SRV-002,2026-01-15,96.181,1440,55,True,Claims Processing,critical,99.9,2026-01
1715,SRV-003,2026-01-15,100.0,1440,0,False,EHR,critical,99.9,2026-01
1716,SRV-004,2026-01-15,98.681,1440,19,True,Appointment Scheduling,standard,99.5,2026-01
1717,SRV-005,2026-01-15,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1718,SRV-006,2026-01-15,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1719,SRV-007,2026-01-15,96.458,1440,51,True,Notification Service,low,99.0,2026-01
1720,SRV-008,2026-01-15,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1721,SRV-001,2026-01-16,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1722,SRV-002,2026-01-16,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1723,SRV-003,2026-01-16,100.0,1440,0,False,EHR,critical,99.9,2026-01
1724,SRV-004,2026-01-16,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1725,SRV-005,2026-01-16,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1726,SRV-006,2026-01-16,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1727,SRV-007,2026-01-16,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1728,SRV-008,2026-01-16,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1729,SRV-001,2026-01-17,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1730,SRV-002,2026-01-17,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1731,SRV-003,2026-01-17,100.0,1440,0,False,EHR,critical,99.9,2026-01
1732,SRV-004,2026-01-17,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1733,SRV-005,2026-01-17,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1734,SRV-006,2026-01-17,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1735,SRV-007,2026-01-17,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1736,SRV-008,2026-01-17,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1737,SRV-001,2026-01-18,98.75,1440,18,True,Patient Portal,standard,99.5,2026-01
1738,SRV-002,2026-01-18,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1739,SRV-003,2026-01-18,100.0,1440,0,False,EHR,critical,99.9,2026-01
1740,SRV-004,2026-01-18,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1741,SRV-005,2026-01-18,84.375,1440,225,True,Billing Engine,critical,99.9,2026-01
1742,SRV-006,2026-01-18,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1743,SRV-007,2026-01-18,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1744,SRV-008,2026-01-18,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1745,SRV-001,2026-01-19,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1746,SRV-002,2026-01-19,84.861,1440,218,True,Claims Processing,critical,99.9,2026-01
1747,SRV-003,2026-01-19,100.0,1440,0,False,EHR,critical,99.9,2026-01
1748,SRV-004,2026-01-19,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1749,SRV-005,2026-01-19,95.694,1440,62,True,Billing Engine,critical,99.9,2026-01
1750,SRV-006,2026-01-19,98.264,1440,25,True,Lab Results API,standard,99.5,2026-01
1751,SRV-007,2026-01-19,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1752,SRV-008,2026-01-19,91.667,1440,120,True,Authentication Service,critical,99.9,2026-01
1753,SRV-001,2026-01-20,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1754,SRV-002,2026-01-20,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1755,SRV-003,2026-01-20,100.0,1440,0,False,EHR,critical,99.9,2026-01
1756,SRV-004,2026-01-20,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1757,SRV-005,2026-01-20,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1758,SRV-006,2026-01-20,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1759,SRV-007,2026-01-20,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1760,SRV-008,2026-01-20,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1761,SRV-001,2026-01-21,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1762,SRV-002,2026-01-21,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1763,SRV-003,2026-01-21,100.0,1440,0,False,EHR,critical,99.9,2026-01
1764,SRV-004,2026-01-21,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1765,SRV-005,2026-01-21,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1766,SRV-006,2026-01-21,96.944,1440,44,True,Lab Results API,standard,99.5,2026-01
1767,SRV-007,2026-01-21,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1768,SRV-008,2026-01-21,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1769,SRV-001,2026-01-22,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1770,SRV-002,2026-01-22,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1771,SRV-003,2026-01-22,92.431,1440,109,True,EHR,critical,99.9,2026-01
1772,SRV-004,2026-01-22,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1773,SRV-005,2026-01-22,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1774,SRV-006,2026-01-22,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1775,SRV-007,2026-01-22,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1776,SRV-008,2026-01-22,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1777,SRV-001,2026-01-23,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1778,SRV-002,2026-01-23,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1779,SRV-003,2026-01-23,100.0,1440,0,False,EHR,critical,99.9,2026-01
1780,SRV-004,2026-01-23,93.542,1440,93,True,Appointment Scheduling,standard,99.5,2026-01
1781,SRV-005,2026-01-23,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1782,SRV-006,2026-01-23,96.25,1440,54,True,Lab Results API,standard,99.5,2026-01
1783,SRV-007,2026-01-23,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1784,SRV-008,2026-01-23,97.569,1440,35,True,Authentication Service,critical,99.9,2026-01
1785,SRV-001,2026-01-24,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1786,SRV-002,2026-01-24,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1787,SRV-003,2026-01-24,100.0,1440,0,False,EHR,critical,99.9,2026-01
1788,SRV-004,2026-01-24,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1789,SRV-005,2026-01-24,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1790,SRV-006,2026-01-24,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1791,SRV-007,2026-01-24,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1792,SRV-008,2026-01-24,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1793,SRV-001,2026-01-25,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1794,SRV-002,2026-01-25,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1795,SRV-003,2026-01-25,100.0,1440,0,False,EHR,critical,99.9,2026-01
1796,SRV-004,2026-01-25,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1797,SRV-005,2026-01-25,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1798,SRV-006,2026-01-25,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1799,SRV-007,2026-01-25,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1800,SRV-008,2026-01-25,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1801,SRV-001,2026-01-26,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1802,SRV-002,2026-01-26,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1803,SRV-003,2026-01-26,100.0,1440,0,False,EHR,critical,99.9,2026-01
1804,SRV-004,2026-01-26,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1805,SRV-005,2026-01-26,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1806,SRV-006,2026-01-26,93.611,1440,92,True,Lab Results API,standard,99.5,2026-01
1807,SRV-007,2026-01-26,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1808,SRV-008,2026-01-26,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1809,SRV-001,2026-01-27,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1810,SRV-002,2026-01-27,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1811,SRV-003,2026-01-27,100.0,1440,0,False,EHR,critical,99.9,2026-01
1812,SRV-004,2026-01-27,99.306,1440,10,True,Appointment Scheduling,standard,99.5,2026-01
1813,SRV-005,2026-01-27,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1814,SRV-006,2026-01-27,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1815,SRV-007,2026-01-27,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1816,SRV-008,2026-01-27,94.444,1440,80,True,Authentication Service,critical,99.9,2026-01
1817,SRV-001,2026-01-28,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1818,SRV-002,2026-01-28,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1819,SRV-003,2026-01-28,86.944,1440,188,True,EHR,critical,99.9,2026-01
1820,SRV-004,2026-01-28,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1821,SRV-005,2026-01-28,94.931,1440,73,True,Billing Engine,critical,99.9,2026-01
1822,SRV-006,2026-01-28,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1823,SRV-007,2026-01-28,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1824,SRV-008,2026-01-28,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1825,SRV-001,2026-01-29,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1826,SRV-002,2026-01-29,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1827,SRV-003,2026-01-29,100.0,1440,0,False,EHR,critical,99.9,2026-01
1828,SRV-004,2026-01-29,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1829,SRV-005,2026-01-29,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1830,SRV-006,2026-01-29,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1831,SRV-007,2026-01-29,86.806,1440,190,True,Notification Service,low,99.0,2026-01
1832,SRV-008,2026-01-29,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1833,SRV-001,2026-01-30,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1834,SRV-002,2026-01-30,96.111,1440,56,True,Claims Processing,critical,99.9,2026-01
1835,SRV-003,2026-01-30,100.0,1440,0,False,EHR,critical,99.9,2026-01
1836,SRV-004,2026-01-30,92.014,1440,115,True,Appointment Scheduling,standard,99.5,2026-01
1837,SRV-005,2026-01-30,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1838,SRV-006,2026-01-30,98.333,1440,24,True,Lab Results API,standard,99.5,2026-01
1839,SRV-007,2026-01-30,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1840,SRV-008,2026-01-30,92.014,1440,115,True,Authentication Service,critical,99.9,2026-01
1841,SRV-001,2026-01-31,100.0,1440,0,False,Patient Portal,standard,99.5,2026-01
1842,SRV-002,2026-01-31,100.0,1440,0,False,Claims Processing,critical,99.9,2026-01
1843,SRV-003,2026-01-31,100.0,1440,0,False,EHR,critical,99.9,2026-01
1844,SRV-004,2026-01-31,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-01
1845,SRV-005,2026-01-31,100.0,1440,0,False,Billing Engine,critical,99.9,2026-01
1846,SRV-006,2026-01-31,100.0,1440,0,False,Lab Results API,standard,99.5,2026-01
1847,SRV-007,2026-01-31,100.0,1440,0,False,Notification Service,low,99.0,2026-01
1848,SRV-008,2026-01-31,100.0,1440,0,False,Authentication Service,critical,99.9,2026-01
1849,SRV-001,2026-02-01,100.0,1440,0,False,Patient Portal,standard,99.5,2026-02
1850,SRV-002,2026-02-01,100.0,1440,0,False,Claims Processing,critical,99.9,2026-02
1851,SRV-003,2026-02-01,100.0,1440,0,False,EHR,critical,99.9,2026-02
1852,SRV-004,2026-02-01,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-02
1853,SRV-005,2026-02-01,97.292,1440,39,True,Billing Engine,critical,99.9,2026-02
1854,SRV-006,2026-02-01,100.0,1440,0,False,Lab Results API,standard,99.5,2026-02
1855,SRV-007,2026-02-01,100.0,1440,0,False,Notification Service,low,99.0,2026-02
1856,SRV-008,2026-02-01,100.0,1440,0,False,Authentication Service,critical,99.9,2026-02
1857,SRV-001,2026-02-02,100.0,1440,0,False,Patient Portal,standard,99.5,2026-02
1858,SRV-002,2026-02-02,100.0,1440,0,False,Claims Processing,critical,99.9,2026-02
1859,SRV-003,2026-02-02,100.0,1440,0,False,EHR,critical,99.9,2026-02
1860,SRV-004,2026-02-02,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-02
1861,SRV-005,2026-02-02,100.0,1440,0,False,Billing Engine,critical,99.9,2026-02
1862,SRV-006,2026-02-02,96.528,1440,50,True,Lab Results API,standard,99.5,2026-02
1863,SRV-007,2026-02-02,100.0,1440,0,False,Notification Service,low,99.0,2026-02
1864,SRV-008,2026-02-02,100.0,1440,0,False,Authentication Service,critical,99.9,2026-02
1865,SRV-001,2026-02-03,100.0,1440,0,False,Patient Portal,standard,99.5,2026-02
1866,SRV-002,2026-02-03,100.0,1440,0,False,Claims Processing,critical,99.9,2026-02
1867,SRV-003,2026-02-03,100.0,1440,0,False,EHR,critical,99.9,2026-02
1868,SRV-004,2026-02-03,93.056,1440,100,True,Appointment Scheduling,standard,99.5,2026-02
1869,SRV-005,2026-02-03,100.0,1440,0,False,Billing Engine,critical,99.9,2026-02
1870,SRV-006,2026-02-03,100.0,1440,0,False,Lab Results API,standard,99.5,2026-02
1871,SRV-007,2026-02-03,100.0,1440,0,False,Notification Service,low,99.0,2026-02
1872,SRV-008,2026-02-03,100.0,1440,0,False,Authentication Service,critical,99.9,2026-02
1873,SRV-001,2026-02-04,100.0,1440,0,False,Patient Portal,standard,99.5,2026-02
1874,SRV-002,2026-02-04,100.0,1440,0,False,Claims Processing,critical,99.9,2026-02
1875,SRV-003,2026-02-04,100.0,1440,0,False,EHR,critical,99.9,2026-02
1876,SRV-004,2026-02-04,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2026-02
1877,SRV-005,2026-02-04,100.0,1440,0,False,Billing Engine,critical,99.9,2026-02
1878,SRV-006,2026-02-04,87.917,1440,174,True,Lab Results API,standard,99.5,2026-02
