availability_id,service_id,date,uptime_pct,total_minutes,downtime_minutes,sla_breached
1070,SRV-006,2025-10-26,100.0,1440,0,False
1071,SRV-007,2025-10-26,100.0,1440,0,False
1072,SRV-008,2025-10-26,100.0,1440,0,False
1073,SRV-001,2025-10-27,92.153,1440,113,True
1074,SRV-002,2025-10-27,100.0,1440,0,False
1075,SRV-003,2025-10-27,100.0,1440,0,False
1076,SRV-004,2025-10-27,100.0,1440,0,False
1077,SRV-005,2025-10-27,100.0,1440,0,False
1078,SRV-006,2025-10-27,85.139,1440,214,True
1079,SRV-007,2025-10-27,100.0,1440,0,False
1080,SRV-008,2025-10-27,100.0,1440,0,False
1081,SRV-001,2025-10-28,95.139,1440,70,True
1082,SRV-002,2025-10-28,100.0,1440,0,False
1083,SRV-003,2025-10-28,100.0,1440,0,False
1084,SRV-004,2025-10-28,86.944,1440,188,True
1085,SRV-005,2025-10-28,100.0,1440,0,False
1086,SRV-006,2025-10-28,100.0,1440,0,False
1087,SRV-007,2025-10-28,100.0,1440,0,False
1088,SRV-008,2025-10-28,100.0,1440,0,False
1089,SRV-001,2025-10-29,100.0,1440,0,False
1090,SRV-002,2025-10-29,97.708,1440,33,True
1091,SRV-003,2025-10-29,100.0,1440,0,False
1092,SRV-004,2025-10-29,100.0,1440,0,False
1093,SRV-005,2025-10-29,100.0,1440,0,False
1094,SRV-006,2025-10-29,100.0,1440,0,False
1095,SRV-007,2025-10-29,100.0,1440,0,False
1096,SRV-008,2025-10-29,100.0,1440,0,False
1097,SRV-001,2025-10-30,100.0,1440,0,False
1098,SRV-002,2025-10-30,100.0,1440,0,False
1099,SRV-003,2025-10-30,100.0,1440,0,False
1100,SRV-004,2025-10-30,100.0,1440,0,False
1101,SRV-005,2025-10-30,100.0,1440,0,False
1102,SRV-006,2025-10-30,100.0,1440,0,False
1103,SRV-007,2025-10-30,100.0,1440,0,False
1104,SRV-008,2025-10-30,100.0,1440,0,False
1105,SRV-001,2025-10-31,100.0,1440,0,False
1106,SRV-002,2025-10-31,100.0,1440,0,False
1107,SRV-003,2025-10-31,100.0,1440,0,False
1108,SRV-004,2025-10-31,100.0,1440,0,False
1109,SRV-005,2025-10-31,100.0,1440,0,False
1110,SRV-006,2025-10-31,100.0,1440,0,False
1111,SRV-007,2025-10-31,100.0,1440,0,False
1112,SRV-008,2025-10-31,100.0,1440,0,False
1113,SRV-001,2025-11-01,100.0,1440,0,False
1114,SRV-002,2025-11-01,100.0,1440,0,False
1115,SRV-003,2025-11-01,100.0,1440,0,False
1116,SRV-004,2025-11-01,100.0,1440,0,False
1117,SRV-005,2025-11-01,100.0,1440,0,False
1118,SRV-006,2025-11-01,100.0,1440,0,False
1119,SRV-007,2025-11-01,99.028,1440,14,False
1120,SRV-008,2025-11-01,100.0,1440,0,False
1121,SRV-001,2025-11-02,100.0,1440,0,False
1122,SRV-002,2025-11-02,100.0,1440,0,False
1123,SRV-003,2025-11-02,100.0,1440,0,False
1124,SRV-004,2025-11-02,100.0,1440,0,False
1125,SRV-005,2025-11-02,100.0,1440,0,False
1126,SRV-006,2025-11-02,100.0,1440,0,False
1127,SRV-007,2025-11-02,100.0,1440,0,False
1128,SRV-008,2025-11-02,100.0,1440,0,False
1129,SRV-001,2025-11-03,94.931,1440,73,True
1130,SRV-002,2025-11-03,100.0,1440,0,False
1131,SRV-003,2025-11-03,100.0,1440,0,False
1132,SRV-004,2025-11-03,100.0,1440,0,False
1133,SRV-005,2025-11-03,100.0,1440,0,False
1134,SRV-006,2025-11-03,100.0,1440,0,False
1135,SRV-007,2025-11-03,100.0,1440,0,False
1136,SRV-008,2025-11-03,100.0,1440,0,False
1137,SRV-001,2025-11-04,100.0,1440,0,False
1138,SRV-002,2025-11-04,100.0,1440,0,False
1139,SRV-003,2025-11-04,100.0,1440,0,False
1140,SRV-004,2025-11-04,100.0,1440,0,False
1141,SRV-005,2025-11-04,100.0,1440,0,False
1142,SRV-006,2025-11-04,100.0,1440,0,False
1143,SRV-007,2025-11-04,93.125,1440,99,True
1144,SRV-008,2025-11-04,100.0,1440,0,False
1145,SRV-001,2025-11-05,100.0,1440,0,False
1146,SRV-002,2025-11-05,100.0,1440,0,False
1147,SRV-003,2025-11-05,100.0,1440,0,False
1148,SRV-004,2025-11-05,100.0,1440,0,False
1149,SRV-005,2025-11-05,100.0,1440,0,False
1150,SRV-006,2025-11-05,100.0,1440,0,False
1151,SRV-007,2025-11-05,96.458,1440,51,True
1152,SRV-008,2025-11-05,100.0,1440,0,False
1153,SRV-001,2025-11-06,99.167,1440,12,True
1154,SRV-002,2025-11-06,95.972,1440,58,True
1155,SRV-003,2025-11-06,100.0,1440,0,False
1156,SRV-004,2025-11-06,92.222,1440,112,True
1157,SRV-005,2025-11-06,100.0,1440,0,False
1158,SRV-006,2025-11-06,100.0,1440,0,False
1159,SRV-007,2025-11-06,97.986,1440,29,True
1160,SRV-008,2025-11-06,100.0,1440,0,False
1161,SRV-001,2025-11-07,100.0,1440,0,False
1162,SRV-002,2025-11-07,100.0,1440,0,False
1163,SRV-003,2025-11-07,100.0,1440,0,False
1164,SRV-004,2025-11-07,100.0,1440,0,False
1165,SRV-005,2025-11-07,100.0,1440,0,False
1166,SRV-006,2025-11-07,100.0,1440,0,False
1167,SRV-007,2025-11-07,93.056,1440,100,True
1168,SRV-008,2025-11-07,98.264,1440,25,True
1169,SRV-001,2025-11-08,100.0,1440,0,False
1170,SRV-002,2025-11-08,100.0,1440,0,False
1171,SRV-003,2025-11-08,100.0,1440,0,False
1172,SRV-004,2025-11-08,100.0,1440,0,False
1173,SRV-005,2025-11-08,100.0,1440,0,False
1174,SRV-006,2025-11-08,85.625,1440,207,True
1175,SRV-007,2025-11-08,100.0,1440,0,False
1176,SRV-008,2025-11-08,100.0,1440,0,False
1177,SRV-001,2025-11-09,100.0,1440,0,False
1178,SRV-002,2025-11-09,100.0,1440,0,False
1179,SRV-003,2025-11-09,100.0,1440,0,False
1180,SRV-004,2025-11-09,100.0,1440,0,False
1181,SRV-005,2025-11-09,100.0,1440,0,False
1182,SRV-006,2025-11-09,100.0,1440,0,False
1183,SRV-007,2025-11-09,100.0,1440,0,False
1184,SRV-008,2025-11-09,88.125,1440,171,True
1185,SRV-001,2025-11-10,100.0,1440,0,False
1186,SRV-002,2025-11-10,100.0,1440,0,False
1187,SRV-003,2025-11-10,84.792,1440,219,True
1188,SRV-004,2025-11-10,100.0,1440,0,False
1189,SRV-005,2025-11-10,100.0,1440,0,False
1190,SRV-006,2025-11-10,94.028,1440,86,True
1191,SRV-007,2025-11-10,100.0,1440,0,False
1192,SRV-008,2025-11-10,100.0,1440,0,False
1193,SRV-001,2025-11-11,100.0,1440,0,False
1194,SRV-002,2025-11-11,100.0,1440,0,False
1195,SRV-003,2025-11-11,91.944,1440,116,True
1196,SRV-004,2025-11-11,100.0,1440,0,False
1197,SRV-005,2025-11-11,95.833,1440,60,True
1198,SRV-006,2025-11-11,100.0,1440,0,False
1199,SRV-007,2025-11-11,100.0,1440,0,False
1200,SRV-008,2025-11-11,100.0,1440,0,False
1201,SRV-001,2025-11-12,98.889,1440,16,True
1202,SRV-002,2025-11-12,83.819,1440,233,True
1203,SRV-003,2025-11-12,100.0,1440,0,False
1204,SRV-004,2025-11-12,100.0,1440,0,False
1205,SRV-005,2025-11-12,100.0,1440,0,False
1206,SRV-006,2025-11-12,100.0,1440,0,False
1207,SRV-007,2025-11-12,100.0,1440,0,False
1208,SRV-008,2025-11-12,100.0,1440,0,False
1209,SRV-001,2025-11-13,100.0,1440,0,False
1210,SRV-002,2025-11-13,100.0,1440,0,False
1211,SRV-003,2025-11-13,100.0,1440,0,False
1212,SRV-004,2025-11-13,100.0,1440,0,False
1213,SRV-005,2025-11-13,100.0,1440,0,False
1214,SRV-006,2025-11-13,100.0,1440,0,False
1215,SRV-007,2025-11-13,94.792,1440,75,True
1216,SRV-008,2025-11-13,100.0,1440,0,False
1217,SRV-001,2025-11-14,100.0,1440,0,False
1218,SRV-002,2025-11-14,100.0,1440,0,False
1219,SRV-003,2025-11-14,100.0,1440,0,False
1220,SRV-004,2025-11-14,100.0,1440,0,False
1221,SRV-005,2025-11-14,100.0,1440,0,False
1222,SRV-006,2025-11-14,100.0,1440,0,False
1223,SRV-007,2025-11-14,100.0,1440,0,False
1224,SRV-008,2025-11-14,100.0,1440,0,False
1225,SRV-001,2025-11-15,100.0,1440,0,False
1226,SRV-002,2025-11-15,100.0,1440,0,False
1227,SRV-003,2025-11-15,96.528,1440,50,True
1228,SRV-004,2025-11-15,100.0,1440,0,False
1229,SRV-005,2025-11-15,100.0,1440,0,False
1230,SRV-006,2025-11-15,100.0,1440,0,False
1231,SRV-007,2025-11-15,100.0,1440,0,False
1232,SRV-008,2025-11-15,100.0,1440,0,False
1233,SRV-001,2025-11-16,100.0,1440,0,False
1234,SRV-002,2025-11-16,100.0,1440,0,False
1235,SRV-003,2025-11-16,100.0,1440,0,False
1236,SRV-004,2025-11-16,100.0,1440,0,False
1237,SRV-005,2025-11-16,100.0,1440,0,False
1238,SRV-006,2025-11-16,100.0,1440,0,False
1239,SRV-007,2025-11-16,100.0,1440,0,False
1240,SRV-008,2025-11-16,100.0,1440,0,False
1241,SRV-001,2025-11-17,93.819,1440,89,True
1242,SRV-002,2025-11-17,94.097,1440,85,True
1243,SRV-003,2025-11-17,100.0,1440,0,False
1244,SRV-004,2025-11-17,100.0,1440,0,False
1245,SRV-005,2025-11-17,100.0,1440,0,False
1246,SRV-006,2025-11-17,100.0,1440,0,False
1247,SRV-007,2025-11-17,100.0,1440,0,False
1248,SRV-008,2025-11-17,100.0,1440,0,False
1249,SRV-001,2025-11-18,100.0,1440,0,False
1250,SRV-002,2025-11-18,100.0,1440,0,False
1251,SRV-003,2025-11-18,100.0,1440,0,False
1252,SRV-004,2025-11-18,100.0,1440,0,False
1253,SRV-005,2025-11-18,100.0,1440,0,False
1254,SRV-006,2025-11-18,100.0,1440,0,False
1255,SRV-007,2025-11-18,100.0,1440,0,False
1256,SRV-008,2025-11-18,100.0,1440,0,False
1257,SRV-001,2025-11-19,100.0,1440,0,False
1258,SRV-002,2025-11-19,100.0,1440,0,False
1259,SRV-003,2025-11-19,100.0,1440,0,False
1260,SRV-004,2025-11-19,100.0,1440,0,False
1261,SRV-005,2025-11-19,100.0,1440,0,False
1262,SRV-006,2025-11-19,100.0,1440,0,False
1263,SRV-007,2025-11-19,97.5,1440,36,True
1264,SRV-008,2025-11-19,100.0,1440,0,False
1265,SRV-001,2025-11-20,100.0,1440,0,False
1266,SRV-002,2025-11-20,100.0,1440,0,False
1267,SRV-003,2025-11-20,80.972,1440,274,True
1268,SRV-004,2025-11-20,100.0,1440,0,False
1269,SRV-005,2025-11-20,100.0,1440,0,False
1270,SRV-006,2025-11-20,100.0,1440,0,False
1271,SRV-007,2025-11-20,98.542,1440,21,True
1272,SRV-008,2025-11-20,100.0,1440,0,False
1273,SRV-001,2025-11-21,100.0,1440,0,False
1274,SRV-002,2025-11-21,100.0,1440,0,False
1275,SRV-003,2025-11-21,100.0,1440,0,False
1276,SRV-004,2025-11-21,98.542,1440,21,True
1277,SRV-005,2025-11-21,100.0,1440,0,False
1278,SRV-006,2025-11-21,100.0,1440,0,False
1279,SRV-007,2025-11-21,100.0,1440,0,False
1280,SRV-008,2025-11-21,100.0,1440,0,False
1281,SRV-001,2025-11-22,100.0,1440,0,False
1282,SRV-002,2025-11-22,100.0,1440,0,False
1283,SRV-003,2025-11-22,100.0,1440,0,False
1284,SRV-004,2025-11-22,100.0,1440,0,False
1285,SRV-005,2025-11-22,100.0,1440,0,False
1286,SRV-006,2025-11-22,100.0,1440,0,False
1287,SRV-007,2025-11-22,100.0,1440,0,False
1288,SRV-008,2025-11-22,100.0,1440,0,False
1289,SRV-001,2025-11-23,100.0,1440,0,False
1290,SRV-002,2025-11-23,100.0,1440,0,False
1291,SRV-003,2025-11-23,100.0,1440,0,False
1292,SRV-004,2025-11-23,92.361,1440,110,True
1293,SRV-005,2025-11-23,100.0,1440,0,False
1294,SRV-006,2025-11-23,100.0,1440,0,False
1295,SRV-007,2025-11-23,100.0,1440,0,False
1296,SRV-008,2025-11-23,100.0,1440,0,False
1297,SRV-001,2025-11-24,100.0,1440,0,False
1298,SRV-002,2025-11-24,96.181,1440,55,True
1299,SRV-003,2025-11-24,100.0,1440,0,False
1300,SRV-004,2025-11-24,100.0,1440,0,False
1301,SRV-005,2025-11-24,100.0,1440,0,False
1302,SRV-006,2025-11-24,100.0,1440,0,False
1303,SRV-007,2025-11-24,100.0,1440,0,False
1304,SRV-008,2025-11-24,98.056,1440,28,True
1305,SRV-001,2025-11-25,100.0,1440,0,False
1306,SRV-002,2025-11-25,100.0,1440,0,False
1307,SRV-003,2025-11-25,100.0,1440,0,False
1308,SRV-004,2025-11-25,100.0,1440,0,False
1309,SRV-005,2025-11-25,100.0,1440,0,False
1310,SRV-006,2025-11-25,100.0,1440,0,False
1311,SRV-007,2025-11-25,100.0,1440,0,False
1312,SRV-008,2025-11-25,100.0,1440,0,False
1313,SRV-001,2025-11-26,100.0,1440,0,False
1314,SRV-002,2025-11-26,100.0,1440,0,False
1315,SRV-003,2025-11-26,100.0,1440,0,False
1316,SRV-004,2025-11-26,100.0,1440,0,False
1317,SRV-005,2025-11-26,98.264,1440,25,True
1318,SRV-006,2025-11-26,100.0,1440,0,False
1319,SRV-007,2025-11-26,100.0,1440,0,False
1320,SRV-008,2025-11-26,100.0,1440,0,False
1321,SRV-001,2025-11-27,100.0,1440,0,False
1322,SRV-002,2025-11-27,100.0,1440,0,False
1323,SRV-003,2025-11-27,100.0,1440,0,False
1324,SRV-004,2025-11-27,100.0,1440,0,False
1325,SRV-005,2025-11-27,100.0,1440,0,False
1326,SRV-006,2025-11-27,100.0,1440,0,False
1327,SRV-007,2025-11-27,100.0,1440,0,False
1328,SRV-008,2025-11-27,100.0,1440,0,False
1329,SRV-001,2025-11-28,100.0,1440,0,False
1330,SRV-002,2025-11-28,100.0,1440,0,False
1331,SRV-003,2025-11-28,100.0,1440,0,False
1332,SRV-004,2025-11-28,100.0,1440,0,False
1333,SRV-005,2025-11-28,100.0,1440,0,False
1334,SRV-006,2025-11-28,100.0,1440,0,False
1335,SRV-007,2025-11-28,85.417,1440,210,True
1336,SRV-008,2025-11-28,100.0,1440,0,False
1337,SRV-001,2025-11-29,100.0,1440,0,False
1338,SRV-002,2025-11-29,93.681,1440,91,True
1339,SRV-003,2025-11-29,100.0,1440,0,False
1340,SRV-004,2025-11-29,100.0,1440,0,False
1341,SRV-005,2025-11-29,100.0,1440,0,False
1342,SRV-006,2025-11-29,100.0,1440,0,False
1343,SRV-007,2025-11-29,100.0,1440,0,False
1344,SRV-008,2025-11-29,100.0,1440,0,False
1345,SRV-001,2025-11-30,100.0,1440,0,False
1346,SRV-002,2025-11-30,100.0,1440,0,False
1347,SRV-003,2025-11-30,100.0,1440,0,False
1348,SRV-004,2025-11-30,100.0,1440,0,False
1349,SRV-005,2025-11-30,100.0,1440,0,False
1350,SRV-006,2025-11-30,100.0,1440,0,False
1351,SRV-007,2025-11-30,100.0,1440,0,False
1352,SRV-008,2025-11-30,100.0,1440,0,False
1353,SRV-001,2025-12-01,100.0,1440,0,False
1354,SRV-002,2025-12-01,100.0,1440,0,False
1355,SRV-003,2025-12-01,100.0,1440,0,False
1356,SRV-004,2025-12-01,100.0,1440,0,False
1357,SRV-005,2025-12-01,98.542,1440,21,True
1358,SRV-006,2025-12-01,95.417,1440,66,True
1359,SRV-007,2025-12-01,100.0,1440,0,False
1360,SRV-008,2025-12-01,100.0,1440,0,False
1361,SRV-001,2025-12-02,100.0,1440,0,False
1362,SRV-002,2025-12-02,95.347,1440,67,True
1363,SRV-003,2025-12-02,83.542,1440,237,True
1364,SRV-004,2025-12-02,100.0,1440,0,False
1365,SRV-005,2025-12-02,93.125,1440,99,True
1366,SRV-006,2025-12-02,100.0,1440,0,False
1367,SRV-007,2025-12-02,82.986,1440,245,True
1368,SRV-008,2025-12-02,100.0,1440,0,False
1369,SRV-001,2025-12-03,94.444,1440,80,True
1370,SRV-002,2025-12-03,100.0,1440,0,False
1371,SRV-003,2025-12-03,100.0,1440,0,False
1372,SRV-004,2025-12-03,100.0,1440,0,False
1373,SRV-005,2025-12-03,100.0,1440,0,False
1374,SRV-006,2025-12-03,100.0,1440,0,False
1375,SRV-007,2025-12-03,100.0,1440,0,False
1376,SRV-008,2025-12-03,100.0,1440,0,False
1377,SRV-001,2025-12-04,100.0,1440,0,False
1378,SRV-002,2025-12-04,100.0,1440,0,False
1379,SRV-003,2025-12-04,98.958,1440,15,True
1380,SRV-004,2025-12-04,100.0,1440,0,False
1381,SRV-005,2025-12-04,100.0,1440,0,False
1382,SRV-006,2025-12-04,100.0,1440,0,False
1383,SRV-007,2025-12-04,100.0,1440,0,False
1384,SRV-008,2025-12-04,96.25,1440,54,True
1385,SRV-001,2025-12-05,95.972,1440,58,True
1386,SRV-002,2025-12-05,100.0,1440,0,False
1387,SRV-003,2025-12-05,75.139,1440,358,True
1388,SRV-004,2025-12-05,100.0,1440,0,False
1389,SRV-005,2025-12-05,95.347,1440,67,True
1390,SRV-006,2025-12-05,91.736,1440,119,True
1391,SRV-007,2025-12-05,100.0,1440,0,False
1392,SRV-008,2025-12-05,100.0,1440,0,False
1393,SRV-001,2025-12-06,100.0,1440,0,False
1394,SRV-002,2025-12-06,100.0,1440,0,False
1395,SRV-003,2025-12-06,100.0,1440,0,False
1396,SRV-004,2025-12-06,100.0,1440,0,False
1397,SRV-005,2025-12-06,100.0,1440,0,False
1398,SRV-006,2025-12-06,98.403,1440,23,True
1399,SRV-007,2025-12-06,95.278,1440,68,True
1400,SRV-008,2025-12-06,100.0,1440,0,False
1401,SRV-001,2025-12-07,100.0,1440,0,False
1402,SRV-002,2025-12-07,100.0,1440,0,False
1403,SRV-003,2025-12-07,100.0,1440,0,False
1404,SRV-004,2025-12-07,100.0,1440,0,False
1405,SRV-005,2025-12-07,100.0,1440,0,False
1406,SRV-006,2025-12-07,100.0,1440,0,False
1407,SRV-007,2025-12-07,100.0,1440,0,False
1408,SRV-008,2025-12-07,100.0,1440,0,False
1409,SRV-001,2025-12-08,100.0,1440,0,False
1410,SRV-002,2025-12-08,100.0,1440,0,False
1411,SRV-003,2025-12-08,100.0,1440,0,False
1412,SRV-004,2025-12-08,100.0,1440,0,False
1413,SRV-005,2025-12-08,100.0,1440,0,False
1414,SRV-006,2025-12-08,100.0,1440,0,False
1415,SRV-007,2025-12-08,93.819,1440,89,True
1416,SRV-008,2025-12-08,100.0,1440,0,False
1417,SRV-001,2025-12-09,100.0,1440,0,False
1418,SRV-002,2025-12-09,95.833,1440,60,True
1419,SRV-003,2025-12-09,100.0,1440,0,False
1420,SRV-004,2025-12-09,100.0,1440,0,False
1421,SRV-005,2025-12-09,100.0,1440,0,False
1422,SRV-006,2025-12-09,100.0,1440,0,False
1423,SRV-007,2025-12-09,100.0,1440,0,False
1424,SRV-008,2025-12-09,100.0,1440,0,False
1425,SRV-001,2025-12-10,95.972,1440,58,True
1426,SRV-002,2025-12-10,97.778,1440,32,True
1427,SRV-003,2025-12-10,100.0,1440,0,False
1428,SRV-004,2025-12-10,92.153,1440,113,True
1429,SRV-005,2025-12-10,100.0,1440,0,False
1430,SRV-006,2025-12-10,98.75,1440,18,True
1431,SRV-007,2025-12-10,100.0,1440,0,False
1432,SRV-008,2025-12-10,100.0,1440,0,False
1433,SRV-001,2025-12-11,100.0,1440,0,False
1434,SRV-002,2025-12-11,100.0,1440,0,False
1435,SRV-003,2025-12-11,100.0,1440,0,False
1436,SRV-004,2025-12-11,100.0,1440,0,False
1437,SRV-005,2025-12-11,100.0,1440,0,False
1438,SRV-006,2025-12-11,100.0,1440,0,False
1439,SRV-007,2025-12-11,100.0,1440,0,False
1440,SRV-008,2025-12-11,100.0,1440,0,False
1441,SRV-001,2025-12-12,100.0,1440,0,False
1442,SRV-002,2025-12-12,100.0,1440,0,False
1443,SRV-003,2025-12-12,100.0,1440,0,False
1444,SRV-004,2025-12-12,99.375,1440,9,True
1445,SRV-005,2025-12-12,100.0,1440,0,False
1446,SRV-006,2025-12-12,100.0,1440,0,False
1447,SRV-007,2025-12-12,100.0,1440,0,False
1448,SRV-008,2025-12-12,100.0,1440,0,False
1449,SRV-001,2025-12-13,100.0,1440,0,False
1450,SRV-002,2025-12-13,100.0,1440,0,False
1451,SRV-003,2025-12-13,73.958,1440,375,True
1452,SRV-004,2025-12-13,100.0,1440,0,False
1453,SRV-005,2025-12-13,100.0,1440,0,False
1454,SRV-006,2025-12-13,100.0,1440,0,False
1455,SRV-007,2025-12-13,100.0,1440,0,False
1456,SRV-008,2025-12-13,100.0,1440,0,False
1457,SRV-001,2025-12-14,100.0,1440,0,False
1458,SRV-002,2025-12-14,100.0,1440,0,False
1459,SRV-003,2025-12-14,98.681,1440,19,True
1460,SRV-004,2025-12-14,100.0,1440,0,False
1461,SRV-005,2025-12-14,100.0,1440,0,False
1462,SRV-006,2025-12-14,100.0,1440,0,False
1463,SRV-007,2025-12-14,98.958,1440,15,True
1464,SRV-008,2025-12-14,100.0,1440,0,False
1465,SRV-001,2025-12-15,100.0,1440,0,False
1466,SRV-002,2025-12-15,100.0,1440,0,False
1467,SRV-003,2025-12-15,97.083,1440,42,True
1468,SRV-004,2025-12-15,93.264,1440,97,True
1469,SRV-005,2025-12-15,98.125,1440,27,True
1470,SRV-006,2025-12-15,100.0,1440,0,False
1471,SRV-007,2025-12-15,100.0,1440,0,False
1472,SRV-008,2025-12-15,100.0,1440,0,False
1473,SRV-001,2025-12-16,100.0,1440,0,False
1474,SRV-002,2025-12-16,100.0,1440,0,False
1475,SRV-003,2025-12-16,100.0,1440,0,False
1476,SRV-004,2025-12-16,100.0,1440,0,False
1477,SRV-005,2025-12-16,100.0,1440,0,False
1478,SRV-006,2025-12-16,100.0,1440,0,False
1479,SRV-007,2025-12-16,100.0,1440,0,False
1480,SRV-008,2025-12-16,100.0,1440,0,False
1481,SRV-001,2025-12-17,100.0,1440,0,False
1482,SRV-002,2025-12-17,100.0,1440,0,False
1483,SRV-003,2025-12-17,100.0,1440,0,False
1484,SRV-004,2025-12-17,100.0,1440,0,False
1485,SRV-005,2025-12-17,100.0,1440,0,False
1486,SRV-006,2025-12-17,94.861,1440,74,True
1487,SRV-007,2025-12-17,100.0,1440,0,False
1488,SRV-008,2025-12-17,100.0,1440,0,False
1489,SRV-001,2025-12-18,100.0,1440,0,False
1490,SRV-002,2025-12-18,100.0,1440,0,False
1491,SRV-003,2025-12-18,100.0,1440,0,False
1492,SRV-004,2025-12-18,100.0,1440,0,False
1493,SRV-005,2025-12-18,100.0,1440,0,False
1494,SRV-006,2025-12-18,100.0,1440,0,False
1495,SRV-007,2025-12-18,100.0,1440,0,False
1496,SRV-008,2025-12-18,100.0,1440,0,False
1497,SRV-001,2025-12-19,100.0,1440,0,False
1498,SRV-002,2025-12-19,100.0,1440,0,False
1499,SRV-003,2025-12-19,96.806,1440,46,True
1500,SRV-004,2025-12-19,96.875,1440,45,True
1501,SRV-005,2025-12-19,100.0,1440,0,False
1502,SRV-006,2025-12-19,100.0,1440,0,False
1503,SRV-007,2025-12-19,100.0,1440,0,False
1504,SRV-008,2025-12-19,100.0,1440,0,False
1505,SRV-001,2025-12-20,100.0,1440,0,False
1506,SRV-002,2025-12-20,100.0,1440,0,False
1507,SRV-003,2025-12-20,100.0,1440,0,False
1508,SRV-004,2025-12-20,100.0,1440,0,False
1509,SRV-005,2025-12-20,100.0,1440,0,False
1510,SRV-006,2025-12-20,100.0,1440,0,False
1511,SRV-007,2025-12-20,100.0,1440,0,False
1512,SRV-008,2025-12-20,100.0,1440,0,False
1513,SRV-001,2025-12-21,97.361,1440,38,True
1514,SRV-002,2025-12-21,100.0,1440,0,False
1515,SRV-003,2025-12-21,100.0,1440,0,False
1516,SRV-004,2025-12-21,100.0,1440,0,False
1517,SRV-005,2025-12-21,99.167,1440,12,True
1518,SRV-006,2025-12-21,100.0,1440,0,False
1519,SRV-007,2025-12-21,100.0,1440,0,False
1520,SRV-008,2025-12-21,100.0,1440,0,False
1521,SRV-001,2025-12-22,75.347,1440,355,True
1522,SRV-002,2025-12-22,100.0,1440,0,False
1523,SRV-003,2025-12-22,93.889,1440,88,True
1524,SRV-004,2025-12-22,100.0,1440,0,False
1525,SRV-005,2025-12-22,100.0,1440,0,False
1526,SRV-006,2025-12-22,100.0,1440,0,False
1527,SRV-007,2025-12-22,100.0,1440,0,False
1528,SRV-008,2025-12-22,100.0,1440,0,False
1529,SRV-001,2025-12-23,93.333,1440,96,True
1530,SRV-002,2025-12-23,100.0,1440,0,False
1531,SRV-003,2025-12-23,100.0,1440,0,False
1532,SRV-004,2025-12-23,91.875,1440,117,True
1533,SRV-005,2025-12-23,100.0,1440,0,False
1534,SRV-006,2025-12-23,100.0,1440,0,False
1535,SRV-007,2025-12-23,100.0,1440,0,False
1536,SRV-008,2025-12-23,100.0,1440,0,False
1537,SRV-001,2025-12-24,100.0,1440,0,False
1538,SRV-002,2025-12-24,100.0,1440,0,False
1539,SRV-003,2025-12-24,100.0,1440,0,False
1540,SRV-004,2025-12-24,100.0,1440,0,False
1541,SRV-005,2025-12-24,100.0,1440,0,False
1542,SRV-006,2025-12-24,100.0,1440,0,False
1543,SRV-007,2025-12-24,100.0,1440,0,False
1544,SRV-008,2025-12-24,100.0,1440,0,False
1545,SRV-001,2025-12-25,100.0,1440,0,False
1546,SRV-002,2025-12-25,100.0,1440,0,False
1547,SRV-003,2025-12-25,100.0,1440,0,False
1548,SRV-004,2025-12-25,100.0,1440,0,False
1549,SRV-005,2025-12-25,100.0,1440,0,False
1550,SRV-006,2025-12-25,100.0,1440,0,False
1551,SRV-007,2025-12-25,100.0,1440,0,False
1552,SRV-008,2025-12-25,92.222,1440,112,True
1553,SRV-001,2025-12-26,100.0,1440,0,False
1554,SRV-002,2025-12-26,100.0,1440,0,False
1555,SRV-003,2025-12-26,100.0,1440,0,False
1556,SRV-004,2025-12-26,100.0,1440,0,False
1557,SRV-005,2025-12-26,100.0,1440,0,False
1558,SRV-006,2025-12-26,100.0,1440,0,False
1559,SRV-007,2025-12-26,95.764,1440,61,True
1560,SRV-008,2025-12-26,100.0,1440,0,False
1561,SRV-001,2025-12-27,100.0,1440,0,False
1562,SRV-002,2025-12-27,100.0,1440,0,False
1563,SRV-003,2025-12-27,100.0,1440,0,False
1564,SRV-004,2025-12-27,100.0,1440,0,False
1565,SRV-005,2025-12-27,100.0,1440,0,False
1566,SRV-006,2025-12-27,100.0,1440,0,False
1567,SRV-007,2025-12-27,92.222,1440,112,True
1568,SRV-008,2025-12-27,100.0,1440,0,False
1569,SRV-001,2025-12-28,100.0,1440,0,False
1570,SRV-002,2025-12-28,100.0,1440,0,False
1571,SRV-003,2025-12-28,100.0,1440,0,False
1572,SRV-004,2025-12-28,100.0,1440,0,False
1573,SRV-005,2025-12-28,100.0,1440,0,False
1574,SRV-006,2025-12-28,100.0,1440,0,False
1575,SRV-007,2025-12-28,100.0,1440,0,False
1576,SRV-008,2025-12-28,100.0,1440,0,False
1577,SRV-001,2025-12-29,100.0,1440,0,False
1578,SRV-002,2025-12-29,91.667,1440,120,True
1579,SRV-003,2025-12-29,100.0,1440,0,False
1580,SRV-004,2025-12-29,100.0,1440,0,False
1581,SRV-005,2025-12-29,100.0,1440,0,False
1582,SRV-006,2025-12-29,100.0,1440,0,False
1583,SRV-007,2025-12-29,100.0,1440,0,False
1584,SRV-008,2025-12-29,95.972,1440,58,True
1585,SRV-001,2025-12-30,100.0,1440,0,False
1586,SRV-002,2025-12-30,98.056,1440,28,True
